Transaction ID,Date,Company,Category,Amount (USD)
TXN002192,2024-02-14,MACY'S #3160,Clothing,188.95
TXN002357,2024-02-14,AMC #71284,Entertainment,173.90
TXN002559,2024-02-14,WALGREENS STORE,Health,459.63
TXN000248,2024-02-15,CHEWY*70021918,Pets,72.35
TXN001138,2024-02-15,PAYPAL *PAYMENT,Finance,225.83
TXN002068,2024-02-15,PETCO #72233,Pets,177.55
TXN002157,2024-02-15,NIKE.COM,Clothing,328.88
TXN000222,2024-02-16,VENMO,Finance,442.61
TXN002737,2024-02-16,CONED WEB PAY,Utilities,274.30
TXN002972,2024-02-16,STEAMGAMES.COM,Entertainment,25.47
TXN000887,2024-02-17,ALDI #89057,Groceries,304.74
TXN001697,2024-02-17,T-MOBILE*AUTO PAY,Utilities,8.38
TXN000236,2024-02-18,PETCO #23894,Pets,222.05
TXN000249,2024-02-18,CHASE CREDIT CRD EPAY,Finance,461.07
TXN001780,2024-02-18,PSN*PLAYSTATION,Entertainment,440.61
TXN001982,2024-02-18,DOORDASH DASHPASS,Food & Drink,196.70
TXN002561,2024-02-18,SHELL SERVICE STATION,Gas & Transport,305.40
TXN002156,2024-02-19,PANERABREAD.COM,Food & Drink,225.38
TXN002610,2024-02-19,AT&T MOBILITY,Utilities,202.41
TXN001162,2024-02-20,CAPITAL ONE ONLINE PMT,Finance,168.58
TXN001259,2024-02-20,PANERA BREAD #4912,Food & Drink,392.35
TXN001465,2024-02-20,NATIONALGRIDUS,Utilities,287.44
TXN001486,2024-02-20,CAPITAL ONE ONLINE PMT,Finance,328.40
TXN001523,2024-02-20,EXXONMOBIL GAS,Gas & Transport,335.78
TXN002075,2024-02-20,LINKEDIN LEARNING,Education,150.09
TXN002930,2024-02-20,WHOLEFDS SF 296,Groceries,265.25
TXN000884,2024-02-21,VENMO,Finance,365.02
TXN000961,2024-02-21,ADOBE SYSTEMS INC,Subscriptions,83.35
TXN001370,2024-02-21,ITUNES.COM/BILL,Electronics,407.80
TXN001785,2024-02-21,MACY'S #9720,Clothing,415.90
TXN002405,2024-02-21,OLDNAVY.COM,Clothing,384.38
TXN000851,2024-02-22,WALGREENS STORE,Health,261.39
TXN002707,2024-02-22,AMC #12887,Entertainment,357.55
TXN002771,2024-02-22,STEAMGAMES.COM,Entertainment,290.90
TXN000086,2024-02-23,GRUBHUB.COM,Food & Drink,14.24
TXN000379,2024-02-23,CONED WEB PAY,Utilities,43.35
TXN000786,2024-02-23,LOWE'S #4235,Home Improvement,25.83
TXN001633,2024-02-23,SPOTIFY P23462,Subscriptions,230.44
TXN001720,2024-02-23,OLD NAVY #49134,Clothing,465.11
TXN001784,2024-02-23,HULU,Subscriptions,372.76
TXN002206,2024-02-23,BOOKING.COM,Travel,395.78
TXN002415,2024-02-23,UDEMY.COM*MKTK09H9,Education,405.75
TXN000370,2024-02-24,AT&T *PAYMENT,Utilities,427.99
TXN000388,2024-02-24,UBER EATS HELP.UBER.COM,Food & Drink,62.04
TXN000630,2024-02-24,BOOKING.COM,Travel,390.75
TXN000654,2024-02-24,DISNEY PLUS,Subscriptions,392.76
TXN002604,2024-02-24,AMEX EPAYMENT ACH PMT,Finance,65.69
TXN002654,2024-02-24,STEAM PURCHASE,Entertainment,112.72
TXN000948,2024-02-25,CHEWY.COM,Pets,125.40
TXN001609,2024-02-25,PUBLIX #5402,Groceries,310.11
TXN002395,2024-02-25,MACYS.COM,Clothing,433.12
TXN002836,2024-02-26,TARGET.COM,Shopping,302.85
TXN000174,2024-02-27,PETSMART #2335,Pets,85.43
TXN001360,2024-02-27,GAP #51420,Clothing,441.39
TXN000439,2024-02-28,PLAYSTATION*STORE,Entertainment,68.21
TXN002429,2024-02-28,UBER* TRIP HELP.UBER.COM,Gas & Transport,186.14
TXN000560,2024-02-29,PAYPAL *EBAY,Shopping,200.19
TXN002746,2024-02-29,BP GAS #958170,Gas & Transport,422.36
TXN000588,2024-03-01,NIKE.COM,Clothing,146.68
TXN000958,2024-03-01,CAPITAL ONE ONLINE PMT,Finance,468.07
TXN001540,2024-03-01,PETCO #80473,Pets,297.16
TXN001642,2024-03-01,SAFEWAY #2072,Groceries,342.98
TXN002246,2024-03-01,AMZN Mktp US*JA255POQ,Shopping,109.51
TXN001021,2024-03-02,EQUINOX #6334,Health & Fitness,442.07
TXN002688,2024-03-02,TJMAXX.COM,Clothing,83.45
TXN000004,2024-03-03,TRADER JOE'S #575,Groceries,193.89
TXN000440,2024-03-03,GRUBHUB*SUSHI PLACE,Food & Drink,240.02
TXN000442,2024-03-03,AMEX EPAYMENT ACH PMT,Finance,344.55
TXN001058,2024-03-03,SOUTHWEST AIR,Travel,145.68
TXN001376,2024-03-03,NIKE #2056,Clothing,93.32
TXN001627,2024-03-03,WHOLEFDS NYC 855,Groceries,244.53
TXN000107,2024-03-04,NIKE #7958,Clothing,143.77
TXN000178,2024-03-04,COSTCO WHSE #0681,Shopping,174.16
TXN001023,2024-03-04,LYFT,Gas & Transport,233.28
TXN001667,2024-03-04,MCDONALD'S F11016,Food & Drink,439.67
TXN002695,2024-03-04,NATIONALGRIDUS,Utilities,155.57
TXN002938,2024-03-04,HOME DEPOT.COM,Home Improvement,248.98
TXN001565,2024-03-05,AIRBNB PAYMENTS,Travel,215.39
TXN002264,2024-03-05,MARRIOTT HOTELS,Travel,100.41
TXN000218,2024-03-06,COMCAST CABLE COMM,Utilities,363.33
TXN000909,2024-03-06,Disney+ Subscription,Subscriptions,462.41
TXN002293,2024-03-06,CHEWY.COM,Pets,79.70
TXN002505,2024-03-06,TRADER JOE'S #251,Groceries,453.52
TXN002650,2024-03-06,DOORDASH*DOMINOS,Food & Drink,94.16
TXN002865,2024-03-06,ITunes.com/bill,Entertainment,108.48
TXN000066,2024-03-07,AMC #85991,Entertainment,125.20
TXN000873,2024-03-07,IKEA US #856,Home & Furniture,341.78
TXN001521,2024-03-07,MACY'S #6137,Clothing,6.31
TXN002914,2024-03-07,EQUINOX #2624,Health & Fitness,479.63
TXN000037,2024-03-08,CVS/PHARMACY #31080,Health,445.85
TXN000405,2024-03-08,PETSMART #6281,Pets,234.44
TXN001954,2024-03-09,NETFLIX.COM,Subscriptions,429.78
TXN002796,2024-03-09,Google Play,Entertainment,440.46
TXN001448,2024-03-10,BEST BUY CO INC,Electronics,469.77
TXN000728,2024-03-11,SOUTHWEST AIR,Travel,360.43
TXN001028,2024-03-11,BEST BUY #4954459,Electronics,146.39
TXN002324,2024-03-11,DOORDASH DASHPASS,Food & Drink,455.37
TXN002900,2024-03-11,DELTA AIR LINES,Travel,364.52
TXN000365,2024-03-12,AT&T MOBILITY,Utilities,459.99
TXN000905,2024-03-12,MSBILL.INFO,Subscriptions,345.25
TXN001199,2024-03-12,CHASE AUTOPAY,Finance,90.03
TXN001541,2024-03-12,VZWRLSS*APOCC VISE,Utilities,111.22
TXN001705,2024-03-12,EXPEDIA,Travel,77.12
TXN001864,2024-03-12,UBEREATS,Food & Drink,157.53
TXN002019,2024-03-12,MARRIOTT HOTELS,Travel,330.08
TXN002253,2024-03-12,NATIONALGRIDUS,Utilities,446.63
TXN000720,2024-03-13,COSTCO GAS #0330,Shopping,495.04
TXN001200,2024-03-13,WAYFAIR,Home & Furniture,250.92
TXN001435,2024-03-13,HULU*33668274,Subscriptions,179.62
TXN002933,2024-03-13,LINKEDIN LEARNING,Education,437.38
TXN000354,2024-03-14,PANERA BREAD #1724,Food & Drink,415.78
TXN001280,2024-03-14,PLANET FITNESS #9247,Health & Fitness,35.43
TXN001316,2024-03-14,PUBLIX #3029,Groceries,350.03
TXN001630,2024-03-14,GRUBHUB*PIZZA CO,Food & Drink,304.78
TXN002461,2024-03-14,VZWRLSS*APOCC VISE,Utilities,486.61
TXN002940,2024-03-14,WELLS FARGO BANK,Finance,426.92
TXN000065,2024-03-15,GOOGLE *PLAY,Entertainment,72.52
TXN000468,2024-03-15,EXXON/MOBIL #9930530,Gas & Transport,171.98
TXN001312,2024-03-15,TJMAXX.COM,Clothing,123.87
TXN002101,2024-03-15,DISNEYPLUS.COM,Subscriptions,499.97
TXN000122,2024-03-16,BOOKING.COM,Travel,314.80
TXN001110,2024-03-16,Spotify USA,Subscriptions,469.08
TXN000906,2024-03-17,BOOKING.COM,Travel,407.97
TXN000836,2024-03-18,GRUBHUB.COM,Food & Drink,35.13
TXN001220,2024-03-18,VERIZON WIRELESS,Utilities,277.11
TXN001335,2024-03-18,AIRBNB * JLCHJW,Travel,244.91
TXN001772,2024-03-18,ZARA USA LLC,Clothing,43.92
TXN002362,2024-03-18,HULU*13552836,Subscriptions,471.47
TXN002717,2024-03-18,RITE AID STORE 8185,Health,361.32
TXN000355,2024-03-19,RITE AID STORE 6281,Health,331.03
TXN000498,2024-03-19,PAYPAL *EBAY,Shopping,103.69
TXN001123,2024-03-19,BP#666676942860,Gas & Transport,75.56
TXN001228,2024-03-19,NATIONALGRIDUS,Utilities,420.19
TXN001331,2024-03-19,COMCAST*330032184,Utilities,389.15
TXN001545,2024-03-19,NATIONALGRIDUS,Utilities,476.88
TXN002769,2024-03-19,TRADER JOE'S #938,Groceries,366.65
TXN000828,2024-03-20,HOME DEPOT.COM,Home Improvement,29.78
TXN000964,2024-03-20,WALGREENS STORE,Health,214.46
TXN001498,2024-03-20,SOUTHWESTAIR.COM,Travel,194.19
TXN002168,2024-03-20,VZWRLSS*APOCC VISE,Utilities,69.09
TXN002939,2024-03-20,EQUINOX #6746,Health & Fitness,450.97
TXN002984,2024-03-20,BOOKING.COM,Travel,339.78
TXN000859,2024-03-21,DD/BR #425208,Food & Drink,10.29
TXN002053,2024-03-21,MCDONALDS #97479,Food & Drink,310.72
TXN002064,2024-03-21,CVS PHARMACY,Health,90.18
TXN002845,2024-03-21,EXXON 89920915203781,Gas & Transport,429.04
TXN000231,2024-03-22,NATIONALGRIDUS,Utilities,496.41
TXN001060,2024-03-22,VERIZON WIRELESS,Utilities,408.56
TXN001848,2024-03-22,PETCO #36424,Pets,129.20
TXN002384,2024-03-22,KROGER #265,Groceries,390.67
TXN002621,2024-03-22,GOOGLE *PLAY,Entertainment,421.77
TXN002668,2024-03-22,GRUBHUB*BURGER JOINT,Food & Drink,428.00
TXN000095,2024-03-23,PLAYSTATION*STORE,Entertainment,412.68
TXN000604,2024-03-23,MC DONALDS,Food & Drink,362.77
TXN001471,2024-03-23,DOORDASH*WENDYS,Food & Drink,363.41
TXN002569,2024-03-23,AMZN Mktp US*IB8ZEW6G,Shopping,371.99
TXN002723,2024-03-23,COSTCO GAS #0417,Shopping,204.83
TXN000259,2024-03-24,CHASE CREDIT CRD EPAY,Finance,16.43
TXN001484,2024-03-24,NATIONALGRIDUS,Utilities,341.36
TXN001971,2024-03-24,LYFT *RIDE,Gas & Transport,41.60
TXN002697,2024-03-24,EXPEDIA*756969840,Travel,173.72
TXN000269,2024-03-25,GRUBHUB*PIZZA CO,Food & Drink,467.86
TXN001192,2024-03-25,EXPEDIA,Travel,457.66
TXN001473,2024-03-25,KROGER FUEL CENTER,Groceries,304.38
TXN002634,2024-03-25,GOOGLE *PLAY,Entertainment,194.44
TXN002656,2024-03-25,MCDONALDS #76720,Food & Drink,72.92
TXN001172,2024-03-26,HILTON HHONORS,Travel,294.97
TXN001680,2024-03-26,UBER *TRIP HELP.UBER.C,Gas & Transport,377.88
TXN002986,2024-03-26,NETFLIX.COM,Subscriptions,289.90
TXN000241,2024-03-27,STEAM PURCHASE,Entertainment,29.27
TXN000285,2024-03-27,PANERA BREAD #6698,Food & Drink,202.68
TXN001599,2024-03-27,PLANET FITNESS #7729,Health & Fitness,236.63
TXN002447,2024-03-27,EBAY O*3332401163470,Shopping,411.20
TXN002602,2024-03-27,CAPITAL ONE ONLINE PMT,Finance,45.96
TXN002861,2024-03-27,WALGREENS #54941,Health,332.96
TXN000955,2024-03-28,SAFEWAY #2366,Groceries,369.27
TXN001085,2024-03-28,PLANET FITNESS #7837,Health & Fitness,397.10
TXN002120,2024-03-28,MC DONALDS,Food & Drink,439.78
TXN002642,2024-03-28,SHELL #867977,Gas & Transport,276.40
TXN002980,2024-03-28,Spotify USA,Subscriptions,53.61
TXN000742,2024-03-29,MICROSOFT 365,Subscriptions,220.74
TXN001077,2024-03-29,PUBLIX #7827,Groceries,211.78
TXN001396,2024-03-29,ITUNES.COM/BILL,Electronics,401.23
TXN001686,2024-03-29,LINKEDIN*PREMIUM,Education,191.46
TXN002200,2024-03-29,EXPEDIA,Travel,351.35
TXN002583,2024-03-29,H&M STORE,Clothing,119.22
TXN001257,2024-03-30,NATIONALGRIDUS,Utilities,192.30
TXN002808,2024-03-30,CHIPOTLE #1013,Food & Drink,36.62
TXN001062,2024-03-31,ALDI #50582,Groceries,384.36
TXN001103,2024-03-31,VALVE*STEAM,Entertainment,182.45
TXN001177,2024-03-31,MCDONALD'S F26553,Food & Drink,260.75
TXN002527,2024-03-31,ZARA #7119,Clothing,366.56
TXN001961,2024-04-01,SUBWAY #1965681,Food & Drink,8.39
TXN002957,2024-04-01,SOUTHWESTAIR.COM,Travel,6.04
TXN002963,2024-04-01,SUBWAY #5539262,Food & Drink,491.15
TXN000967,2024-04-02,NIKE.COM,Clothing,402.11
TXN001698,2024-04-02,LYFT *RIDE,Gas & Transport,42.15
TXN002179,2024-04-02,CHEVRON 35975010817267,Gas & Transport,241.53
TXN000612,2024-04-03,SHELL SERVICE STATION,Gas & Transport,420.19
TXN000650,2024-04-03,MARRIOTT,Travel,440.95
TXN002247,2024-04-03,SUBWAY #6621964,Food & Drink,107.39
TXN002316,2024-04-03,STEAM PURCHASE,Entertainment,8.15
TXN002520,2024-04-03,SPOTIFY P83131,Subscriptions,463.36
TXN002538,2024-04-03,Amazon.com*HV1D0TGO,Shopping,285.46
TXN002978,2024-04-03,COSTCO.COM,Shopping,439.51
TXN000378,2024-04-04,APPLE.COM/BILL,Electronics,444.98
TXN000648,2024-04-04,TJ MAXX #8224252,Clothing,44.07
TXN001910,2024-04-04,DISNEYPLUS.COM,Subscriptions,159.60
TXN000434,2024-04-05,ALDI #83535,Groceries,191.30
TXN001195,2024-04-05,EBAY O*1270283072966,Shopping,273.58
TXN002288,2024-04-05,MARRIOTT HOTELS,Travel,180.46
TXN000028,2024-04-06,SOUTHWESTAIR.COM,Travel,123.28
TXN001170,2024-04-06,AIRBNB * HVJXWU,Travel,106.37
TXN001885,2024-04-06,DOORDASH*PIZZA HUT,Food & Drink,379.71
TXN002820,2024-04-06,TJ MAXX #1005942,Clothing,164.10
TXN000674,2024-04-07,APPLE.COM/BILL,Entertainment,118.12
TXN001146,2024-04-07,PANERABREAD.COM,Food & Drink,430.52
TXN001179,2024-04-07,DOORDASH DASHPASS,Food & Drink,426.83
TXN002882,2024-04-07,OLDNAVY.COM,Clothing,249.19
TXN000830,2024-04-08,AMEX EPAYMENT ACH PMT,Finance,163.67
TXN001501,2024-04-08,ETSY INC,Shopping,177.15
TXN001779,2024-04-08,DOORDASH*WENDYS,Food & Drink,105.87
TXN001807,2024-04-08,LINKEDIN*PREMIUM,Education,27.22
TXN001899,2024-04-09,EBAY O*3182212278421,Shopping,363.74
TXN002102,2024-04-09,IKEA.COM/US,Home & Furniture,421.11
TXN002686,2024-04-09,OLD NAVY #42153,Clothing,371.42
TXN002819,2024-04-09,DOORDASH*DOMINOS,Food & Drink,83.11
TXN001442,2024-04-10,SOUTHWEST AIR,Travel,286.99
TXN002591,2024-04-10,ETSY INC,Shopping,259.20
TXN002620,2024-04-10,VERIZON WIRELESS,Utilities,301.69
TXN002903,2024-04-10,WELLS FARGO BANK,Finance,453.68
TXN000844,2024-04-11,ADOBE*793732521,Subscriptions,311.87
TXN002785,2024-04-11,WAYFAIR*62135241,Home & Furniture,116.04
TXN000491,2024-04-12,UDEMY,Education,327.00
TXN000840,2024-04-12,CHEVRON #287836,Gas & Transport,355.84
TXN002705,2024-04-12,WELLS FARGO BANK,Finance,261.70
TXN002849,2024-04-12,NIKE #7378,Clothing,339.33
TXN000316,2024-04-13,SHELL OIL 97500063959385,Gas & Transport,243.75
TXN000559,2024-04-13,SHELL OIL 45327080464867,Gas & Transport,281.12
TXN001159,2024-04-13,APPLE.COM/BILL,Entertainment,260.90
TXN001818,2024-04-13,WALMART GROCERY #2034,Shopping,395.72
TXN002073,2024-04-13,ITunes.com/bill,Entertainment,483.47
TXN002297,2024-04-13,UBEREATS,Food & Drink,32.28
TXN002358,2024-04-13,UBER *TRIP HELP.UBER.C,Gas & Transport,197.44
TXN000091,2024-04-14,H&M STORE,Clothing,397.70
TXN001427,2024-04-14,PUBLIX #9888,Groceries,183.55
TXN001525,2024-04-14,BOOKING.COM,Travel,8.64
TXN001945,2024-04-14,PETSMART #7067,Pets,46.41
TXN002261,2024-04-14,HILTON HOTELS,Travel,357.52
TXN002507,2024-04-14,LYFT *1 LYFT.COM,Gas & Transport,344.63
TXN000239,2024-04-15,AMEX EPAYMENT ACH PMT,Finance,155.16
TXN000435,2024-04-15,MARRIOTT HOTELS,Travel,225.40
TXN000799,2024-04-15,THE HOME DEPOT #4685,Home Improvement,310.01
TXN002555,2024-04-15,EBAY O*4079565645244,Shopping,290.81
TXN001029,2024-04-16,IKEA.COM/US,Home & Furniture,210.22
TXN001850,2024-04-16,UBER *TRIP HELP.UBER.C,Gas & Transport,74.55
TXN002800,2024-04-16,BEST BUY #8047500,Electronics,473.52
TXN002995,2024-04-16,SUBWAY #3373224,Food & Drink,92.68
TXN000063,2024-04-17,COURSERA,Education,104.76
TXN000622,2024-04-17,CHEWY.COM,Pets,285.81
TXN001269,2024-04-17,WHOLE FOODS MARKET,Groceries,38.47
TXN001454,2024-04-17,WALGREENS STORE,Health,404.04
TXN001764,2024-04-17,AT&T *PAYMENT,Utilities,436.95
TXN001952,2024-04-17,H & M #14781,Clothing,188.56
TXN000963,2024-04-18,WELLS FARGO BANK,Finance,480.13
TXN001912,2024-04-18,ZARA #5785,Clothing,311.58
TXN000699,2024-04-19,LYFT *1 LYFT.COM,Gas & Transport,369.10
TXN001669,2024-04-19,COURSERA INC,Education,473.54
TXN002049,2024-04-19,TRADER JOE'S #592,Groceries,248.19
TXN001247,2024-04-20,DISNEYPLUS.COM,Subscriptions,112.62
TXN002011,2024-04-20,BESTBUY.COM,Electronics,321.11
TXN002211,2024-04-20,RITE AID STORE 4410,Health,59.47
TXN000103,2024-04-21,TARGET #7456,Shopping,291.75
TXN000458,2024-04-21,EQUINOX #1221,Health & Fitness,412.59
TXN000911,2024-04-21,PLAYSTATION*STORE,Entertainment,24.91
TXN002182,2024-04-21,MC DONALDS,Food & Drink,233.63
TXN000571,2024-04-22,PUBLIX #6467,Groceries,296.52
TXN000574,2024-04-22,ALDI #93358,Groceries,81.59
TXN001590,2024-04-22,HILTON HOTELS,Travel,144.47
TXN001875,2024-04-22,VALVE*STEAM,Entertainment,164.33
TXN000492,2024-04-23,AMEX EPAYMENT ACH PMT,Finance,253.26
TXN001164,2024-04-23,SOUTHWESTAIR.COM,Travel,492.56
TXN001223,2024-04-23,BEST BUY CO INC,Electronics,110.92
TXN001409,2024-04-23,TJMAXX.COM,Clothing,376.40
TXN002218,2024-04-23,PAYPAL *INST XFER,Finance,106.46
TXN002388,2024-04-23,REGAL CINEMAS #4901,Entertainment,87.53
TXN002776,2024-04-23,GOOGLE *PLAY,Entertainment,368.18
TXN000177,2024-04-24,REGAL CINEMAS #7917,Entertainment,287.71
TXN000511,2024-04-24,BESTBUY.COM,Electronics,308.58
TXN001148,2024-04-24,OLDNAVY.COM,Clothing,292.15
TXN001799,2024-04-24,PETSMART #7396,Pets,289.16
TXN002631,2024-04-24,COMCAST CABLE COMM,Utilities,131.95
TXN001258,2024-04-25,MARRIOTT,Travel,50.93
TXN002045,2024-04-25,TRADER JOE'S #333,Groceries,404.24
TXN002510,2024-04-25,SAFEWAY #9151,Groceries,267.39
TXN000121,2024-04-26,AMZ*OYIEQ2Q1,Shopping,171.36
TXN000200,2024-04-26,MARRIOTT HOTELS,Travel,21.29
TXN000291,2024-04-26,UBER* EATS,Food & Drink,57.57
TXN001112,2024-04-26,BESTBUY.COM,Electronics,65.64
TXN002794,2024-04-26,GAP #73757,Clothing,114.50
TXN001355,2024-04-27,HILTON HOTELS,Travel,449.63
TXN002334,2024-04-27,UBER *TRIP HELP.UBER.C,Gas & Transport,79.94
TXN000566,2024-04-28,STEAM PURCHASE,Entertainment,182.31
TXN001182,2024-04-28,NATIONALGRIDUS,Utilities,218.05
TXN001284,2024-04-28,MICROSOFT 365,Subscriptions,281.98
TXN001968,2024-04-28,ALDI #46277,Groceries,35.41
TXN002747,2024-04-28,DELTA*687230197093,Travel,444.53
TXN002879,2024-04-28,DISNEYPLUS.COM,Subscriptions,31.50
TXN000142,2024-04-29,Google Play,Entertainment,165.76
TXN000312,2024-04-29,UBER* TRIP HELP.UBER.COM,Gas & Transport,249.20
TXN001723,2024-04-29,MICROSOFT*MSBILL,Subscriptions,120.86
TXN002072,2024-04-29,ITUNES.COM/BILL,Electronics,443.12
TXN000056,2024-04-30,BEST BUY #3665472,Electronics,69.31
TXN000131,2024-04-30,NETFLIX.COM,Subscriptions,72.09
TXN000561,2024-04-30,PUBLIX #1376,Groceries,250.18
TXN000944,2024-04-30,GAP.COM,Clothing,25.56
TXN001093,2024-04-30,SUBWAY #5409646,Food & Drink,420.26
TXN002370,2024-04-30,COMCAST CABLE COMM,Utilities,78.09
TXN000021,2024-05-01,AMEX EPAYMENT ACH PMT,Finance,417.87
TXN000127,2024-05-01,LINKEDIN LEARNING,Education,114.35
TXN001439,2024-05-01,GOOGLE*SVCSAPPS,Entertainment,65.97
TXN001481,2024-05-01,AMC #33927,Entertainment,247.09
TXN001729,2024-05-01,SUBWAY #6913522,Food & Drink,157.36
TXN001893,2024-05-01,SOUTHWEST AIR,Travel,130.36
TXN000110,2024-05-02,MC DONALDS,Food & Drink,443.18
TXN000881,2024-05-02,GOOGLE*SVCSAPPS,Entertainment,317.96
TXN001178,2024-05-02,PETSMART #4134,Pets,264.98
TXN001418,2024-05-02,PUBLIX #5949,Groceries,343.08
TXN001490,2024-05-02,EBAY O*9270766226110,Shopping,80.12
TXN001695,2024-05-02,WELLS FARGO BANK,Finance,249.57
TXN002025,2024-05-02,DUNKIN #315391,Food & Drink,415.99
TXN002138,2024-05-02,DELTA*238159076251,Travel,350.47
TXN000514,2024-05-03,WAYFAIR LLC,Home & Furniture,127.50
TXN000582,2024-05-03,WALMART.COM,Shopping,346.74
TXN000947,2024-05-03,LINKEDIN*PREMIUM,Education,273.42
TXN001116,2024-05-03,WALMART GROCERY #3413,Shopping,295.04
TXN001544,2024-05-03,PLANET FITNESS #9911,Health & Fitness,12.40
TXN002581,2024-05-03,COURSERA,Education,408.85
TXN002936,2024-05-03,COMCAST CABLE COMM,Utilities,95.17
TXN000869,2024-05-04,RITE AID STORE 4298,Health,237.62
TXN001293,2024-05-04,BKG*1223802792950,Travel,310.93
TXN001645,2024-05-04,ALDI #20450,Groceries,297.20
TXN002546,2024-05-04,SHELL OIL 91115275762495,Gas & Transport,303.42
TXN000206,2024-05-05,TJ MAXX #3825292,Clothing,135.87
TXN000311,2024-05-05,EXPEDIA,Travel,385.96
TXN000700,2024-05-05,APPLE STORE #0849,Electronics,58.85
TXN000774,2024-05-05,PETCO #75482,Pets,155.13
TXN002577,2024-05-05,EBAY O*8594113344411,Shopping,193.96
TXN002327,2024-05-06,PETSMART #8476,Pets,232.32
TXN000978,2024-05-07,GAP #82062,Clothing,496.69
TXN001531,2024-05-07,COMCAST*485746610,Utilities,346.56
TXN001684,2024-05-07,AMEX EPAYMENT ACH PMT,Finance,319.34
TXN002239,2024-05-07,Spotify USA,Subscriptions,493.56
TXN002365,2024-05-07,AMERICAN AIRLINES,Travel,495.82
TXN002556,2024-05-07,WAYFAIR,Home & Furniture,39.65
TXN002692,2024-05-07,OLDNAVY.COM,Clothing,100.91
TXN001084,2024-05-08,CHASE AUTOPAY,Finance,30.42
TXN001296,2024-05-08,LYFT *RIDE,Gas & Transport,200.88
TXN002082,2024-05-08,BEST BUY CO INC,Electronics,268.79
TXN002766,2024-05-08,WAYFAIR,Home & Furniture,388.69
TXN002857,2024-05-08,EBAY O*1101804898581,Shopping,371.64
TXN002071,2024-05-09,MACY'S #1124,Clothing,400.97
TXN000237,2024-05-10,EXXON 85743725755442,Gas & Transport,123.22
TXN000593,2024-05-10,GRUBHUB.COM,Food & Drink,227.39
TXN001273,2024-05-10,HULU*36770229,Subscriptions,95.62
TXN002426,2024-05-10,ALDI #86100,Groceries,108.79
TXN002962,2024-05-10,VALVE*STEAM,Entertainment,184.17
TXN000516,2024-05-11,EBAY O*1128384052035,Shopping,217.45
TXN001215,2024-05-11,AMZN Mktp US*76PHS04G,Shopping,60.46
TXN002931,2024-05-11,HOME DEPOT.COM,Home Improvement,230.55
TXN002952,2024-05-11,PLANET FITNESS #6374,Health & Fitness,137.09
TXN000077,2024-05-12,HULU*26416475,Subscriptions,15.16
TXN000410,2024-05-12,TARGET T-8511,Shopping,66.89
TXN000637,2024-05-12,ZARA USA LLC,Clothing,299.29
TXN001097,2024-05-12,ATT*BILL PAYMENT,Utilities,192.50
TXN001314,2024-05-12,WAYFAIR*22719993,Home & Furniture,120.13
TXN001437,2024-05-12,SOUTHWESTAIR.COM,Travel,331.13
TXN001598,2024-05-12,PLAYSTATION NETWORK,Entertainment,254.78
TXN002401,2024-05-12,DISNEY PLUS,Subscriptions,133.57
TXN002935,2024-05-12,TARGET #9194,Shopping,278.60
TXN001253,2024-05-13,PAYPAL *TRANSFER,Finance,10.69
TXN001385,2024-05-13,HILTON HOTELS,Travel,26.75
TXN002927,2024-05-13,COMCAST CABLE COMM,Utilities,354.74
TXN000848,2024-05-14,BOOKING.COM,Travel,449.83
TXN001664,2024-05-14,VZW*VERIZON,Utilities,217.16
TXN001775,2024-05-14,PANERABREAD.COM,Food & Drink,135.17
TXN001888,2024-05-14,CVS/PHARM,Health,53.61
TXN002329,2024-05-14,VENMO,Finance,384.94
TXN002792,2024-05-14,LOWE'S #5334,Home Improvement,349.43
TXN002874,2024-05-14,AMZN Mktp US*JBUZ97XH,Shopping,306.80
TXN001474,2024-05-15,CHEWY.COM,Pets,289.40
TXN001828,2024-05-15,DOORDASH DASHPASS,Food & Drink,455.77
TXN002609,2024-05-15,GAP.COM,Clothing,336.54
TXN002676,2024-05-15,RITE AID STORE 5226,Health,487.79
TXN000250,2024-05-16,ADOBE SYSTEMS INC,Subscriptions,246.76
TXN000535,2024-05-16,CVS/PHARM,Health,79.36
TXN000625,2024-05-16,NETFLIX.COM,Subscriptions,302.25
TXN001218,2024-05-16,AMAZON PRIME*Q4TFQ3OU,Shopping,425.85
TXN000047,2024-05-17,DOORDASH*SUBWAY,Food & Drink,15.64
TXN000643,2024-05-17,GRUBHUB.COM,Food & Drink,442.92
TXN001406,2024-05-17,WALGREENS STORE,Health,164.53
TXN001485,2024-05-17,ITUNES.COM/BILL,Electronics,352.00
TXN002169,2024-05-17,PUBLIX #8032,Groceries,354.01
TXN002243,2024-05-17,VERIZON WIRELESS,Utilities,121.49
TXN002663,2024-05-17,PLANET FITNESS #5678,Health & Fitness,360.10
TXN000750,2024-05-18,LYFT,Gas & Transport,331.79
TXN001169,2024-05-18,PUBLIX #9647,Groceries,283.59
TXN002499,2024-05-18,H&M STORE,Clothing,72.48
TXN000124,2024-05-19,NATIONALGRIDUS,Utilities,202.31
TXN000798,2024-05-19,HULU,Subscriptions,171.28
TXN000901,2024-05-19,Amazon.com*NNQ5VAOQ,Shopping,385.67
TXN000941,2024-05-19,VENMO,Finance,371.02
TXN001016,2024-05-19,PAYPAL *INST XFER,Finance,219.47
TXN001301,2024-05-19,COSTCO WHSE #0758,Shopping,284.12
